0.133809, 64, 64.61, 64, 100
0.133831, 64, 64.62, 64, 100
0.133852, 64, 64.64, 64, 100
0.133901, 64, 64.66, 64, 100
0.133920, 64, 64.67, 64, 100
0.133937, 64, 64.69, 64, 100
0.148625, 64, 64.70, 64, 100
0.148729, 64, 64.72, 64, 100
0.148828, 64, 64.73, 64, 100
0.148870, 64, 64.75, 64, 100
0.149963, 64, 64.77, 64, 100
0.150218, 64, 64.78, 64, 100
0.150268, 64, 64.80, 64, 100
0.150323, 64, 64.81, 64, 100
0.150347, 64, 64.83, 64, 100
0.150370, 64, 64.84, 64, 100
0.150396, 64, 64.86, 64, 100
0.165625, 64, 64.88, 64, 100
0.165746, 64, 64.89, 64, 100
0.165780, 64, 64.91, 64, 100
0.165981, 64, 64.92, 64, 100
0.166027, 64, 64.94, 64, 100
0.166047, 64, 64.95, 64, 100
0.166090, 64, 64.97, 64, 100
0.166117, 64, 64.98, 64, 100
0.166137, 65, 65.00, 64, 100
0.167062, 65, 65.02, 64, 100
0.167124, 65, 65.03, 64, 100
0.167167, 65, 65.05, 64, 100
0.167196, 65, 65.06, 64, 100
0.202616, 65, 65.08, 64, 100
0.202739, 65, 65.09, 64, 100
0.202771, 65, 65.11, 64, 100
0.202836, 65, 65.12, 64, 100
0.203002, 65, 65.14, 64, 100
0.203068, 65, 65.15, 64, 100
0.203129, 65, 65.17, 64, 100
0.203204, 65, 65.18, 64, 100
0.203294, 65, 65.20, 64, 100
0.203342, 65, 65.22, 64, 100
0.203395, 65, 65.23, 64, 100
0.203483, 65, 65.25, 64, 100
0.203531, 65, 65.26, 64, 100
0.203608, 65, 65.28, 64, 100
0.203725, 65, 65.29, 64, 100
0.203756, 65, 65.31, 64, 100
0.203846, 65, 65.32, 64, 100
0.203923, 65, 65.34, 64, 100
0.204035, 65, 65.35, 64, 100
0.204065, 65, 65.37, 64, 100
0.204103, 65, 65.38, 64, 100
0.204132, 65, 65.40, 64, 100
0.204159, 65, 65.42, 64, 100
0.204195, 65, 65.43, 64, 100
0.204328, 65, 65.45, 64, 100
0.204408, 65, 65.46, 64, 100
0.208675, 65, 65.48, 64, 100
0.208727, 65, 65.49, 64, 100
0.208769, 65, 65.51, 64, 100
0.208794, 65, 65.52, 64, 100
0.208815, 65, 65.54, 64, 100
0.208907, 65, 65.55, 64, 100
0.208933, 65, 65.57, 64, 100
0.211661, 65, 65.58, 64, 100
0.213564, 65, 65.60, 64, 100
0.213629, 65, 65.62, 64, 100
0.213669, 65, 65.63, 64, 100
0.213680, 65, 65.65, 64, 100
0.213717, 65, 65.66, 64, 100
0.213732, 65, 65.68, 64, 100
0.213745, 65, 65.69, 64, 100
0.213758, 65, 65.71, 64, 100
0.213771, 65, 65.72, 64, 100
0.213785, 65, 65.74, 64, 100
0.213806, 65, 65.75, 64, 100
0.213819, 65, 65.77, 64, 100
0.213832, 65, 65.78, 64, 100
0.213845, 65, 65.80, 64, 100
0.213858, 65, 65.82, 64, 100
0.213879, 65, 65.83, 64, 100
0.229899, 65, 65.85, 64, 100
0.229948, 65, 65.86, 64, 100
0.229974, 65, 65.88, 64, 100
0.230009, 65, 65.89, 64, 100
0.230049, 65, 65.91, 64, 100
0.230180, 65, 65.92, 64, 100
0.230701, 65, 65.94, 64, 100
0.230759, 65, 65.95, 64, 100
0.230778, 65, 65.97, 64, 100
0.230822, 65, 65.98, 64, 100
0.230861, 66, 66.00, 64, 100
0.230893, 66, 66.02, 64, 100
0.230920, 66, 66.03, 64, 100
0.230959, 66, 66.05, 64, 100
0.245861, 66, 66.06, 64, 100
0.245922, 66, 66.08, 64, 100
0.245938, 66, 66.09, 64, 100
0.245957, 66, 66.11, 64, 100
0.246046, 66, 66.12, 64, 100
0.246088, 66, 66.14, 64, 100
0.246099, 66, 66.15, 64, 100
0.246112, 66, 66.17, 64, 100
0.254403, 66, 66.18, 64, 100
0.256373, 66, 66.20, 64, 100
0.256480, 66, 66.21, 64, 100
0.256493, 66, 66.23, 64, 100
0.256506, 66, 66.24, 64, 100
0.256520, 66, 66.26, 64, 100
0.256530, 66, 66.27, 64, 100
0.256551, 66, 66.29, 64, 100
0.256561, 66, 66.30, 64, 100
0.256594, 66, 66.32, 64, 100
0.256607, 66, 66.33, 64, 100
0.256617, 66, 66.35, 64, 100
0.256684, 66, 66.36, 64, 100
0.261785, 66, 66.38, 64, 100
0.261830, 66, 66.39, 64, 100
0.261848, 66, 66.41, 64, 100
0.261876, 66, 66.42, 64, 100
0.261931, 66, 66.44, 64, 100
0.261952, 66, 66.45, 64, 100
0.261967, 66, 66.47, 64, 100
0.261996, 66, 66.48, 64, 100
0.262019, 66, 66.50, 64, 100
0.262042, 66, 66.52, 64, 100
0.262063, 66, 66.53, 64, 100
0.262083, 66, 66.55, 64, 100
0.262139, 66, 66.56, 64, 100
0.262156, 66, 66.58, 64, 100
0.262202, 66, 66.59, 64, 100
0.262222, 66, 66.61, 64, 100
0.262257, 66, 66.62, 64, 100
0.262276, 66, 66.64, 64, 100
0.262292, 66, 66.65, 64, 100
0.262324, 66, 66.67, 64, 100
0.262346, 66, 66.68, 64, 100
0.262371, 66, 66.70, 64, 100
0.265232, 66, 66.71, 64, 100
0.265292, 66, 66.73, 64, 100
0.265310, 66, 66.74, 64, 100
0.265406, 66, 66.76, 64, 100
0.269361, 66, 66.77, 64, 100
0.269405, 66, 66.79, 64, 100
0.269463, 66, 66.80, 64, 100
0.269474, 66, 66.82, 64, 100
0.269518, 66, 66.83, 64, 100
0.269531, 66, 66.85, 64, 100
0.269542, 66, 66.86, 64, 100
0.269553, 66, 66.88, 64, 100
0.269570, 66, 66.89, 64, 100
0.269587, 66, 66.91, 64, 100
0.269603, 66, 66.92, 64, 100
0.269616, 66, 66.94, 64, 100
0.269630, 66, 66.95, 64, 100
0.269642, 66, 66.97, 64, 100
0.273552, 66, 66.98, 64, 100
0.273591, 67, 67.00, 64, 100
0.273616, 67, 67.01, 64, 100
0.273627, 67, 67.03, 64, 100
0.273642, 67, 67.04, 64, 100
0.273684, 67, 67.06, 64, 100
0.273695, 67, 67.07, 64, 100
0.273710, 67, 67.09, 64, 100
0.273720, 67, 67.10, 64, 100
0.277564, 67, 67.12, 64, 100
0.277638, 67, 67.13, 64, 100
0.281650, 67, 67.15, 64, 100
0.281760, 67, 67.16, 64, 100
0.281774, 67, 67.18, 64, 100
0.285549, 67, 67.19, 64, 100
0.285610, 67, 67.21, 64, 100
0.287113, 67, 67.22, 64, 100
0.287148, 67, 67.24, 64, 100
0.287167, 67, 67.25, 64, 100
0.287179, 67, 67.27, 64, 100
0.287213, 67, 67.28, 64, 100
0.293113, 67, 67.30, 64, 100
0.293155, 67, 67.31, 64, 100
0.293167, 67, 67.33, 64, 100
0.293185, 67, 67.34, 64, 100
0.294573, 67, 67.36, 64, 100
0.294621, 67, 67.37, 64, 100
0.294633, 67, 67.39, 64, 100
0.299447, 67, 67.40, 64, 100
0.299494, 67, 67.42, 64, 100
0.299580, 67, 67.43, 64, 100
0.299591, 67, 67.45, 64, 100
0.299604, 67, 67.46, 64, 100
0.299620, 67, 67.48, 64, 100
0.309816, 67, 67.49, 64, 100
0.309904, 67, 67.51, 64, 100
0.309947, 67, 67.52, 64, 100
0.309960, 67, 67.54, 64, 100
0.309972, 67, 67.55, 64, 100
0.309983, 67, 67.57, 64, 100
0.310008, 67, 67.58, 64, 100
0.310019, 67, 67.60, 64, 100
0.310034, 67, 67.61, 64, 100
0.310046, 67, 67.63, 64, 100
0.312696, 67, 67.64, 64, 100
0.312834, 67, 67.66, 64, 100
0.312857, 67, 67.67, 64, 100
0.312868, 67, 67.69, 64, 100
0.347299, 67, 67.70, 64, 100
0.347398, 67, 67.72, 64, 100
0.347440, 67, 67.73, 64, 100
0.347473, 67, 67.75, 64, 100
0.347534, 67, 67.76, 64, 100
0.347554, 67, 67.78, 64, 100
0.347574, 67, 67.79, 64, 100
0.347590, 67, 67.81, 64, 100
0.347616, 67, 67.82, 64, 100
0.347629, 67, 67.84, 64, 100
0.348975, 67, 67.85, 64, 100
0.349024, 67, 67.87, 64, 100
0.349047, 67, 67.88, 64, 100
0.349089, 67, 67.90, 64, 100
0.349125, 67, 67.91, 64, 100
0.349146, 67, 67.93, 64, 100
0.349161, 67, 67.94, 64, 100
0.349181, 67, 67.96, 64, 100
0.349212, 67, 67.97, 64, 100
0.349232, 67, 67.99, 64, 100
0.350465, 68, 68.00, 64, 100
0.350995, 68, 68.01, 64, 100
0.351019, 68, 68.03, 64, 100
0.351083, 68, 68.04, 64, 100
0.351094, 68, 68.06, 64, 100
0.352486, 68, 68.07, 64, 100
0.352563, 68, 68.09, 64, 100
0.354398, 68, 68.10, 64, 100
0.354492, 68, 68.12, 64, 100
0.354504, 68, 68.13, 64, 100
0.354515, 68, 68.15, 64, 100
0.354529, 68, 68.16, 64, 100
0.354540, 68, 68.18, 64, 100
0.354562, 68, 68.19, 64, 100
0.354576, 68, 68.21, 64, 100
0.354588, 68, 68.22, 64, 100
0.354603, 68, 68.24, 64, 100
0.354616, 68, 68.25, 64, 100
0.354635, 68, 68.26, 64, 100
0.354651, 68, 68.28, 64, 100
0.354665, 68, 68.29, 64, 100
0.354678, 68, 68.31, 64, 100
0.354694, 68, 68.32, 64, 100
0.354743, 68, 68.34, 64, 100
0.354754, 68, 68.35, 64, 100
0.354767, 68, 68.37, 64, 100
0.354781, 68, 68.38, 64, 100
0.354791, 68, 68.40, 64, 100
0.354811, 68, 68.41, 64, 100
0.354822, 68, 68.43, 64, 100
0.354849, 68, 68.44, 64, 100
0.357621, 68, 68.46, 64, 100
0.373619, 68, 68.47, 64, 100
0.373742, 68, 68.49, 64, 100
0.373757, 68, 68.50, 64, 100
0.373768, 68, 68.51, 64, 100
0.373784, 68, 68.53, 64, 100
0.373814, 68, 68.54, 64, 100
0.373836, 68, 68.56, 64, 100
0.373853, 68, 68.57, 64, 100
0.373863, 68, 68.59, 64, 100
0.373876, 68, 68.60, 64, 100
0.375546, 68, 68.62, 64, 100
0.375617, 68, 68.63, 64, 100
0.375630, 68, 68.65, 64, 100
0.375650, 68, 68.66, 64, 100
0.375661, 68, 68.68, 64, 100
0.375674, 68, 68.69, 64, 100
0.376067, 68, 68.71, 64, 100
0.377790, 68, 68.72, 64, 100
0.379116, 68, 68.74, 64, 100
0.379269, 68, 68.75, 64, 100
0.379282, 68, 68.76, 64, 100
0.380763, 68, 68.78, 64, 100
0.406632, 68, 68.79, 64, 100
0.406712, 68, 68.81, 64, 100
0.408372, 68, 68.82, 64, 100
0.408423, 68, 68.84, 64, 100
0.408442, 68, 68.85, 64, 100
0.408491, 68, 68.87, 64, 100
0.408508, 68, 68.88, 64, 100
0.408530, 68, 68.90, 64, 100
0.408544, 68, 68.91, 64, 100
0.408563, 68, 68.93, 64, 100
0.408596, 68, 68.94, 64, 100
0.410081, 68, 68.96, 64, 100
0.410135, 68, 68.97, 64, 100
0.410167, 68, 68.99, 64, 100
0.411835, 69, 69.00, 64, 100
0.411957, 69, 69.01, 64, 100
0.411975, 69, 69.03, 64, 100
0.411990, 69, 69.04, 64, 100
0.412007, 69, 69.06, 64, 100
0.413676, 69, 69.07, 64, 100
0.413749, 69, 69.09, 64, 100
0.413762, 69, 69.10, 64, 100
0.413774, 69, 69.12, 64, 100
0.413786, 69, 69.13, 64, 100
0.413797, 69, 69.14, 64, 100
0.413814, 69, 69.16, 64, 100
0.413829, 69, 69.17, 64, 100
0.413840, 69, 69.19, 64, 100
0.413853, 69, 69.20, 64, 100
0.413865, 69, 69.22, 64, 100
0.413884, 69, 69.23, 64, 100
0.413895, 69, 69.25, 64, 100
0.413910, 69, 69.26, 64, 100
0.413920, 69, 69.28, 64, 100
0.413932, 69, 69.29, 64, 100
0.430082, 69, 69.30, 64, 100
0.434238, 69, 69.32, 64, 100
0.434293, 69, 69.33, 64, 100
0.434311, 69, 69.35, 64, 100
0.434330, 69, 69.36, 64, 100
0.434461, 69, 69.38, 64, 100
0.434801, 69, 69.39, 64, 100
0.434825, 69, 69.41, 64, 100
0.434841, 69, 69.42, 64, 100
0.434851, 69, 69.43, 64, 100
0.434873, 69, 69.45, 64, 100
0.434885, 69, 69.46, 64, 100
0.434916, 69, 69.48, 64, 100
0.434931, 69, 69.49, 64, 100
0.434949, 69, 69.51, 64, 100
0.436005, 69, 69.52, 64, 100
0.436049, 69, 69.54, 64, 100
0.436095, 69, 69.55, 64, 100
0.436107, 69, 69.57, 64, 100
0.436119, 69, 69.58, 64, 100
0.436155, 69, 69.59, 64, 100
0.449120, 69, 69.61, 64, 100
0.449166, 69, 69.62, 64, 100
0.449177, 69, 69.64, 64, 100
0.455242, 69, 69.65, 64, 100
0.469598, 69, 69.67, 64, 100
0.469638, 69, 69.68, 64, 100
0.469650, 69, 69.70, 64, 100
0.469664, 69, 69.71, 64, 100
0.469677, 69, 69.72, 64, 100
0.469709, 69, 69.74, 64, 100
0.469739, 69, 69.75, 64, 100
0.475037, 69, 69.77, 64, 100
0.475104, 69, 69.78, 64, 100
0.475123, 69, 69.80, 64, 100
0.475138, 69, 69.81, 64, 100
0.475209, 69, 69.83, 64, 100
0.475251, 69, 69.84, 64, 100
0.475280, 69, 69.86, 64, 100
0.475306, 69, 69.87, 64, 100
0.517202, 69, 69.88, 64, 100
0.517391, 69, 69.90, 64, 100
0.517434, 69, 69.91, 64, 100
0.517446, 69, 69.93, 64, 100
0.523278, 69, 69.94, 64, 100
0.523331, 69, 69.96, 64, 100
0.534983, 69, 69.97, 64, 100
0.535058, 69, 69.99, 64, 100
0.535153, 70, 70.00, 64, 100
0.535172, 70, 70.01, 64, 100
0.535208, 70, 70.03, 64, 100
0.543911, 70, 70.04, 64, 100
0.543982, 70, 70.06, 64, 100
0.543994, 70, 70.07, 64, 100
0.544006, 70, 70.09, 64, 100
0.544050, 70, 70.10, 64, 100
0.544081, 70, 70.11, 64, 100
0.544092, 70, 70.13, 64, 100
0.545327, 70, 70.14, 64, 100
0.545476, 70, 70.16, 64, 100
0.545504, 70, 70.17, 64, 100
0.545541, 70, 70.19, 64, 100
0.545552, 70, 70.20, 64, 100
0.547346, 70, 70.21, 64, 100
0.547383, 70, 70.23, 64, 100
0.547395, 70, 70.24, 64, 100
0.547429, 70, 70.26, 64, 100
0.547440, 70, 70.27, 64, 100
0.548834, 70, 70.29, 64, 100
0.548891, 70, 70.30, 64, 100
0.550497, 70, 70.31, 64, 100
0.550588, 70, 70.33, 64, 100
0.550606, 70, 70.34, 64, 100
0.550659, 70, 70.36, 64, 100
0.550670, 70, 70.37, 64, 100
0.550682, 70, 70.39, 64, 100
0.553244, 70, 70.40, 64, 100
0.553341, 70, 70.41, 64, 100
0.553362, 70, 70.43, 64, 100
0.553390, 70, 70.44, 64, 100
0.553424, 70, 70.46, 64, 100
0.553666, 70, 70.47, 64, 100
0.553725, 70, 70.49, 64, 100
0.555216, 70, 70.50, 64, 100
0.555257, 70, 70.51, 64, 100
0.555269, 70, 70.53, 64, 100
0.555308, 70, 70.54, 64, 100
0.555320, 70, 70.56, 64, 100
0.555334, 70, 70.57, 64, 100
0.556680, 70, 70.59, 64, 100
0.556719, 70, 70.60, 64, 100
0.556777, 70, 70.61, 64, 100
0.558305, 70, 70.63, 64, 100
0.558342, 70, 70.64, 64, 100
0.558382, 70, 70.66, 64, 100
0.558393, 70, 70.67, 64, 100
0.558415, 70, 70.69, 64, 100
0.559785, 70, 70.70, 64, 100
0.559816, 70, 70.71, 64, 100
0.562712, 70, 70.73, 64, 100
0.562758, 70, 70.74, 64, 100
0.562790, 70, 70.76, 64, 100
0.562809, 70, 70.77, 64, 100
0.562831, 70, 70.79, 64, 100
0.563613, 70, 70.80, 64, 100
0.563658, 70, 70.81, 64, 100
0.563676, 70, 70.83, 64, 100
0.563718, 70, 70.84, 64, 100
0.563742, 70, 70.86, 64, 100
0.563763, 70, 70.87, 64, 100
0.563774, 70, 70.89, 64, 100
0.563933, 70, 70.90, 64, 100
0.563999, 70, 70.91, 64, 100
0.564011, 70, 70.93, 64, 100
0.564037, 70, 70.94, 64, 100
0.564047, 70, 70.96, 64, 100
0.564070, 70, 70.97, 64, 100
0.564089, 70, 70.99, 64, 100
0.577716, 71, 71.00, 64, 100
0.577782, 71, 71.01, 64, 100
0.577802, 71, 71.03, 64, 100
0.577820, 71, 71.04, 64, 100
0.577870, 71, 71.06, 64, 100
0.577890, 71, 71.07, 64, 100
0.577910, 71, 71.08, 64, 100
0.577931, 71, 71.10, 64, 100
0.577946, 71, 71.11, 64, 100
0.581773, 71, 71.13, 64, 100
0.581972, 71, 71.14, 64, 100
0.581988, 71, 71.15, 64, 100
0.584907, 71, 71.17, 64, 100
0.584977, 71, 71.18, 64, 100
0.585017, 71, 71.20, 64, 100
0.585059, 71, 71.21, 64, 100
0.585074, 71, 71.23, 64, 100
0.585090, 71, 71.24, 64, 100
0.585105, 71, 71.25, 64, 100
0.601333, 71, 71.27, 64, 100
0.601378, 71, 71.28, 64, 100
0.601395, 71, 71.30, 64, 100
0.601410, 71, 71.31, 64, 100
0.601428, 71, 71.32, 64, 100
0.601465, 71, 71.34, 64, 100
0.601482, 71, 71.35, 64, 100
0.601498, 71, 71.37, 64, 100
0.601513, 71, 71.38, 64, 100
0.601526, 71, 71.39, 64, 100
0.601545, 71, 71.41, 64, 100
0.601556, 71, 71.42, 64, 100
0.601567, 71, 71.44, 64, 100
0.601578, 71, 71.45, 64, 100
0.601589, 71, 71.46, 64, 100
0.601605, 71, 71.48, 64, 100
0.606620, 71, 71.49, 64, 100
0.606700, 71, 71.51, 64, 100
0.606732, 71, 71.52, 64, 100
0.606755, 71, 71.54, 64, 100
0.606799, 71, 71.55, 64, 100
0.606898, 71, 71.56, 64, 100
0.606966, 71, 71.58, 64, 100
0.606991, 71, 71.59, 64, 100
0.607006, 71, 71.61, 64, 100
0.607029, 71, 71.62, 64, 100
0.607040, 71, 71.63, 64, 100
0.607052, 71, 71.65, 64, 100
0.607062, 71, 71.66, 64, 100
0.607074, 71, 71.68, 64, 100
0.607095, 71, 71.69, 64, 100
0.607570, 71, 71.70, 64, 100
0.607598, 71, 71.72, 64, 100
0.607609, 71, 71.73, 64, 100
0.607620, 71, 71.75, 64, 100
0.607633, 71, 71.76, 64, 100
0.607655, 71, 71.77, 64, 100
0.607666, 71, 71.79, 64, 100
0.607680, 71, 71.80, 64, 100
0.607691, 71, 71.82, 64, 100
0.607709, 71, 71.83, 64, 100
0.607729, 71, 71.85, 64, 100
0.607741, 71, 71.86, 64, 100
0.607758, 71, 71.87, 64, 100
0.607771, 71, 71.89, 64, 100
0.607783, 71, 71.90, 64, 100
0.607807, 71, 71.92, 64, 100
0.607820, 71, 71.93, 64, 100
0.607833, 71, 71.94, 64, 100
0.607852, 71, 71.96, 64, 100
0.607865, 71, 71.97, 64, 100
0.607892, 71, 71.99, 64, 100
0.607908, 72, 72.00, 64, 100
0.609687, 72, 72.01, 64, 100
0.609845, 72, 72.03, 64, 100
0.609896, 72, 72.04, 64, 100
0.609954, 72, 72.06, 64, 100
0.609977, 72, 72.07, 64, 100
0.610001, 72, 72.08, 64, 100
0.610029, 72, 72.10, 64, 100
0.610083, 72, 72.11, 64, 100
0.610114, 72, 72.13, 64, 100
0.610157, 72, 72.14, 64, 100
0.621771, 72, 72.15, 64, 100
0.621855, 72, 72.17, 64, 100
0.621887, 72, 72.18, 64, 100
0.621995, 72, 72.19, 64, 100
0.622026, 72, 72.21, 64, 100
0.622047, 72, 72.22, 64, 100
0.622066, 72, 72.24, 64, 100
0.622091, 72, 72.25, 64, 100
0.622148, 72, 72.26, 64, 100
0.622170, 72, 72.28, 64, 100
0.622194, 72, 72.29, 64, 100
0.623117, 72, 72.31, 64, 100
0.623290, 72, 72.32, 64, 100
0.623346, 72, 72.33, 64, 100
0.624713, 72, 72.35, 64, 100
0.626419, 72, 72.36, 64, 100
0.626612, 72, 72.38, 64, 100
0.626705, 72, 72.39, 64, 100
0.627077, 72, 72.40, 64, 100
0.628412, 72, 72.42, 64, 100
0.636471, 72, 72.43, 64, 100
0.636530, 72, 72.44, 64, 100
0.636597, 72, 72.46, 64, 100
0.636637, 72, 72.47, 64, 100
0.636650, 72, 72.49, 64, 100
0.636665, 72, 72.50, 64, 100
0.636675, 72, 72.51, 64, 100
0.639677, 72, 72.53, 64, 100
0.639846, 72, 72.54, 64, 100
0.639868, 72, 72.56, 64, 100
0.639894, 72, 72.57, 64, 100
0.639917, 72, 72.58, 64, 100
0.639934, 72, 72.60, 64, 100
0.639968, 72, 72.61, 64, 100
0.639990, 72, 72.63, 64, 100
0.640012, 72, 72.64, 64, 100
0.640036, 72, 72.65, 64, 100
0.640058, 72, 72.67, 64, 100
0.640093, 72, 72.68, 64, 100
0.640115, 72, 72.69, 64, 100
0.643857, 72, 72.71, 64, 100
0.651145, 72, 72.72, 64, 100
0.651291, 72, 72.74, 64, 100
0.651383, 72, 72.75, 64, 100
0.651654, 72, 72.76, 64, 100
0.668286, 72, 72.78, 64, 100
0.668368, 72, 72.79, 64, 100
0.668400, 72, 72.81, 64, 100
0.668423, 72, 72.82, 64, 100
0.668478, 72, 72.83, 64, 100
0.668499, 72, 72.85, 64, 100
0.668517, 72, 72.86, 64, 100
0.668540, 72, 72.88, 64, 100
0.668567, 72, 72.89, 64, 100
0.668598, 72, 72.90, 64, 100
0.673962, 72, 72.92, 64, 100
0.674022, 72, 72.93, 64, 100
0.674043, 72, 72.94, 64, 100
0.674065, 72, 72.96, 64, 100
0.674111, 72, 72.97, 64, 100
0.674129, 72, 72.99, 64, 100
0.676690, 73, 73.00, 64, 100
0.677010, 73, 73.01, 64, 100
0.677075, 73, 73.03, 64, 100
0.677131, 73, 73.04, 64, 100
0.677168, 73, 73.05, 64, 100
0.677197, 73, 73.07, 64, 100
0.684902, 73, 73.08, 64, 100
0.684963, 73, 73.10, 64, 100
0.686690, 73, 73.11, 64, 100
0.686813, 73, 73.12, 64, 100
0.686838, 73, 73.14, 64, 100
0.686855, 73, 73.15, 64, 100
0.686873, 73, 73.16, 64, 100
0.686993, 73, 73.18, 64, 100
0.687019, 73, 73.19, 64, 100
0.687036, 73, 73.21, 64, 100
0.695027, 73, 73.22, 64, 100
0.695811, 73, 73.23, 64, 100
0.695976, 73, 73.25, 64, 100
0.697663, 73, 73.26, 64, 100
0.697713, 73, 73.27, 64, 100
0.697745, 73, 73.29, 64, 100
0.697780, 73, 73.30, 64, 100
0.700813, 73, 73.32, 64, 100
0.700877, 73, 73.33, 64, 100
0.700914, 73, 73.34, 64, 100
0.700947, 73, 73.36, 64, 100
0.700982, 73, 73.37, 64, 100
0.701044, 73, 73.38, 64, 100
0.701077, 73, 73.40, 64, 100
0.718800, 73, 73.41, 64, 100
0.718858, 73, 73.42, 64, 100
0.718951, 73, 73.44, 64, 100
0.719070, 73, 73.45, 64, 100
0.720267, 73, 73.47, 64, 100
0.720724, 73, 73.48, 64, 100
0.720774, 73, 73.49, 64, 100
0.720800, 73, 73.51, 64, 100
0.721839, 73, 73.52, 64, 100
0.721977, 73, 73.53, 64, 100
0.722011, 73, 73.55, 64, 100
0.723098, 73, 73.56, 64, 100
0.725031, 73, 73.58, 64, 100
0.725092, 73, 73.59, 64, 100
0.726303, 73, 73.60, 64, 100
0.726353, 73, 73.62, 64, 100
0.737941, 73, 73.63, 64, 100
0.737998, 73, 73.64, 64, 100
0.738041, 73, 73.66, 64, 100
0.742586, 73, 73.67, 64, 100
0.743647, 73, 73.68, 64, 100
0.743684, 73, 73.70, 64, 100
0.743705, 73, 73.71, 64, 100
0.743742, 73, 73.73, 64, 100
0.743767, 73, 73.74, 64, 100
0.743785, 73, 73.75, 64, 100
0.743881, 73, 73.77, 64, 100
0.743904, 73, 73.78, 64, 100
0.743935, 73, 73.79, 64, 100
0.743950, 73, 73.81, 64, 100
0.743965, 73, 73.82, 64, 100
0.743977, 73, 73.84, 64, 100
